ticket_id,arrival_ts,queue,priority,language,channel,customer_tier,is_vip,is_reopened,complexity,estimated_effort_min,first_response_sla_min,first_response_due_ts,resolution_sla_business_min,resolution_due_ts,required_skill_tags,ticket_subject
TKT-00386,2026-03-05 11:10:20,Integrations/API,P3,EN,portal,SMB,0,0,complex,73,240,2026-03-05 15:10:20,960,2026-03-09 11:11:00,integrations_api|api_specialist|integration_specialist,SSO assertion rejected after identity provider certificate update
TKT-00387,2026-03-05 11:10:56,Billing,P3,DE,portal,SMB,0,1,standard,34,240,2026-03-05 15:10:56,960,2026-03-09 11:11:00,billing|de_language,Billing contact did not receive monthly invoice email
TKT-00388,2026-03-05 11:15:44,Integrations/API,P3,EN,portal,Mid-Market,0,0,standard,51,240,2026-03-05 15:15:44,960,2026-03-09 11:16:00,integrations_api|api_specialist,OAuth token refresh fails for production integration
TKT-00389,2026-03-05 11:15:51,Account Access,P4,DE,portal,SMB,0,0,simple,7,480,2026-03-06 11:16:00,2400,2026-03-12 11:16:00,account_access|de_language,New team member did not receive activation email
TKT-00390,2026-03-05 11:26:17,Account Access,P1,EN,portal,SMB,0,0,standard,22,15,2026-03-05 11:41:17,240,2026-03-05 15:26:17,account_access|incident_escalation,Account locked after repeated login attempts
TKT-00391,2026-03-05 11:28:33,Billing,P4,EN,email,SMB,0,1,simple,14,480,2026-03-06 11:29:00,2400,2026-03-12 11:29:00,billing,Tax calculation differs from contract expectations
TKT-00392,2026-03-05 11:31:50,Product Support,P3,EN,email,SMB,0,0,complex,78,240,2026-03-05 15:31:50,960,2026-03-09 11:32:00,product_support|product_specialist,Attachment preview fails for PDF uploaded from mobile app
TKT-00393,2026-03-05 11:35:33,Billing,P3,EN,email,SMB,0,0,complex,43,240,2026-03-05 15:35:33,960,2026-03-09 11:36:00,billing,Payment method update failed during renewal
TKT-00394,2026-03-05 11:40:06,Billing,P4,EN,portal,Enterprise,0,0,standard,22,480,2026-03-06 11:41:00,2400,2026-03-12 11:41:00,billing|enterprise_handling,Payment method update failed during renewal
TKT-00395,2026-03-05 11:44:49,Account Access,P2,EN,portal,SMB,0,0,standard,17,60,2026-03-05 12:44:49,480,2026-03-06 11:45:00,account_access,Session expires immediately after successful login
TKT-00396,2026-03-05 11:54:47,Integrations/API,P1,EN,portal,Enterprise,0,0,complex,125,15,2026-03-05 12:09:47,240,2026-03-05 15:54:47,integrations_api|enterprise_handling|api_specialist|incident_escalation|integration_specialist,API rate limit reached earlier than documented threshold
TKT-00397,2026-03-05 12:08:03,Integrations/API,P3,DE,portal,Enterprise,0,0,standard,58,240,2026-03-06 08:09:00,960,2026-03-09 12:09:00,integrations_api|de_language|enterprise_handling|api_specialist,Webhook signature validation differs from documentation example
TKT-00398,2026-03-05 12:14:23,Integrations/API,P3,EN,chat,Mid-Market,0,0,complex,81,240,2026-03-06 08:15:00,960,2026-03-09 12:15:00,integrations_api|api_specialist|integration_specialist,OAuth token refresh fails for production integration
TKT-00399,2026-03-05 12:22:00,Product Support,P3,DE,portal,Mid-Market,0,0,complex,78,240,2026-03-06 08:22:00,960,2026-03-09 12:22:00,product_support|de_language|product_specialist,Webhook retry settings not visible in admin interface
TKT-00400,2026-03-05 12:23:11,Account Access,P4,EN,email,Mid-Market,0,0,simple,5,480,2026-03-06 12:24:00,2400,2026-03-12 12:24:00,account_access,MFA challenge not accepted for admin account
TKT-00401,2026-03-05 12:25:56,Product Support,P2,EN,email,SMB,0,0,standard,46,60,2026-03-05 13:25:56,480,2026-03-06 12:26:00,product_support,Custom field values not visible in agent workspace
TKT-00402,2026-03-05 12:26:58,Integrations/API,P3,DE,portal,SMB,0,0,standard,39,240,2026-03-06 08:27:00,960,2026-03-09 12:27:00,integrations_api|de_language|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00403,2026-03-05 12:28:11,Billing,P3,DE,email,SMB,0,0,complex,68,240,2026-03-06 08:29:00,960,2026-03-09 12:29:00,billing|de_language,Purchase order reference missing from latest invoice
TKT-00404,2026-03-05 12:35:20,Account Access,P4,EN,email,Mid-Market,0,0,standard,19,480,2026-03-06 12:36:00,2400,2026-03-12 12:36:00,account_access,Role change not reflected after access approval
TKT-00405,2026-03-05 12:40:48,Billing,P3,DE,portal,SMB,0,0,simple,6,240,2026-03-06 08:41:00,960,2026-03-09 12:41:00,billing|de_language,Credit note not applied to outstanding balance
TKT-00406,2026-03-05 12:42:25,Product Support,P4,EN,portal,SMB,0,0,simple,16,480,2026-03-06 12:43:00,2400,2026-03-12 12:43:00,product_support,Search results differ between UI and exported report
TKT-00407,2026-03-05 12:44:01,Product Support,P3,EN,email,Enterprise,0,0,simple,10,240,2026-03-06 08:45:00,960,2026-03-09 12:45:00,product_support|enterprise_handling,Exported CSV misses custom fields in final report
TKT-00408,2026-03-05 12:46:57,Billing,P4,DE,email,SMB,0,0,standard,33,480,2026-03-06 12:47:00,2400,2026-03-12 12:47:00,billing|de_language,Subscription cancellation not reflected in billing portal
TKT-00409,2026-03-05 12:47:57,Account Access,P3,DE,portal,Enterprise,0,0,simple,9,240,2026-03-06 08:48:00,960,2026-03-09 12:48:00,account_access|de_language|enterprise_handling,Account locked after repeated login attempts
TKT-00410,2026-03-05 12:50:02,Integrations/API,P2,DE,portal,Mid-Market,0,1,complex,72,60,2026-03-05 13:50:02,480,2026-03-06 12:51:00,integrations_api|de_language|api_specialist|integration_specialist,GraphQL endpoint times out on nested customer query
TKT-00411,2026-03-05 12:50:11,Product Support,P3,EN,portal,SMB,0,0,complex,53,240,2026-03-06 08:51:00,960,2026-03-09 12:51:00,product_support|product_specialist,Search results differ between UI and exported report
TKT-00412,2026-03-05 12:52:13,Billing,P4,EN,portal,SMB,0,0,standard,23,480,2026-03-06 12:53:00,2400,2026-03-12 12:53:00,billing,Billing contact did not receive monthly invoice email
TKT-00413,2026-03-05 12:54:13,Billing,P4,EN,email,Mid-Market,0,0,simple,14,480,2026-03-06 12:55:00,2400,2026-03-12 12:55:00,billing,Currency setting changed but invoice still generated in USD
TKT-00414,2026-03-05 12:54:42,Billing,P3,EN,portal,SMB,0,0,complex,50,240,2026-03-06 08:55:00,960,2026-03-09 12:55:00,billing,Upgrade request created prorated amount mismatch
TKT-00415,2026-03-05 13:01:56,Account Access,P4,EN,email,Mid-Market,0,0,complex,69,480,2026-03-06 13:02:00,2400,2026-03-12 13:02:00,account_access,SCIM-provisioned user missing expected product access
TKT-00416,2026-03-05 13:13:54,Product Support,P1,DE,portal,Enterprise,1,0,standard,43,15,2026-03-05 13:28:54,240,2026-03-06 09:14:00,product_support|de_language|enterprise_handling|incident_escalation,Exported CSV misses custom fields in final report
TKT-00417,2026-03-05 13:14:10,Product Support,P3,DE,email,Mid-Market,0,0,simple,11,240,2026-03-06 09:15:00,960,2026-03-09 13:15:00,product_support|de_language,Bulk update operation stalled for large ticket batch
TKT-00418,2026-03-05 13:24:32,Account Access,P4,EN,email,SMB,0,0,simple,6,480,2026-03-06 13:25:00,2400,2026-03-12 13:25:00,account_access,MFA challenge not accepted for admin account
TKT-00419,2026-03-05 13:28:54,Account Access,P3,EN,portal,SMB,0,1,standard,30,240,2026-03-06 09:29:00,960,2026-03-09 13:29:00,account_access,MFA challenge not accepted for admin account
TKT-00420,2026-03-05 14:38:44,Integrations/API,P2,EN,portal,SMB,0,0,complex,102,60,2026-03-05 15:38:44,480,2026-03-06 14:39:00,integrations_api|api_specialist|integration_specialist,SSO assertion rejected after identity provider certificate update
TKT-00421,2026-03-06 08:09:12,Account Access,P4,EN,portal,SMB,0,0,standard,21,480,2026-03-09 08:10:00,2400,2026-03-13 08:10:00,account_access,Group-based permissions not syncing from identity provider
TKT-00422,2026-03-06 08:17:45,Integrations/API,P2,EN,email,SMB,0,0,complex,69,60,2026-03-06 09:17:45,480,2026-03-09 08:18:00,integrations_api|api_specialist|integration_specialist,GraphQL endpoint times out on nested customer query
TKT-00423,2026-03-06 08:31:02,Account Access,P4,EN,email,SMB,0,0,standard,19,480,2026-03-09 08:32:00,2400,2026-03-13 08:32:00,account_access,User cannot access workspace after password reset
TKT-00424,2026-03-06 08:39:06,Account Access,P3,DE,email,SMB,0,0,simple,5,240,2026-03-06 12:39:06,960,2026-03-10 08:40:00,account_access|de_language,Group-based permissions not syncing from identity provider
TKT-00425,2026-03-06 08:44:10,Integrations/API,P3,EN,email,Mid-Market,0,0,standard,31,240,2026-03-06 12:44:10,960,2026-03-10 08:45:00,integrations_api|api_specialist,Webhook signature validation differs from documentation example
TKT-00426,2026-03-06 08:54:38,Billing,P2,EN,portal,Enterprise,0,0,complex,68,60,2026-03-06 09:54:38,480,2026-03-09 08:55:00,billing|enterprise_handling,Upgrade request created prorated amount mismatch
TKT-00427,2026-03-06 08:59:03,Account Access,P4,EN,portal,SMB,0,0,simple,9,480,2026-03-09 09:00:00,2400,2026-03-13 09:00:00,account_access,Account locked after repeated login attempts
TKT-00428,2026-03-06 09:10:16,Product Support,P2,EN,chat,Enterprise,0,0,standard,33,60,2026-03-06 10:10:16,480,2026-03-09 09:11:00,product_support|enterprise_handling,Attachment preview fails for PDF uploaded from mobile app
TKT-00429,2026-03-06 09:17:41,Product Support,P3,EN,portal,Mid-Market,0,0,standard,30,240,2026-03-06 13:17:41,960,2026-03-10 09:18:00,product_support,Notification rule sent duplicate emails to requester
TKT-00430,2026-03-06 09:35:20,Product Support,P3,EN,portal,Enterprise,0,0,complex,83,240,2026-03-06 13:35:20,960,2026-03-10 09:36:00,product_support|enterprise_handling|product_specialist,Custom field values not visible in agent workspace
TKT-00431,2026-03-06 09:37:53,Account Access,P4,EN,portal,Mid-Market,0,0,standard,24,480,2026-03-09 09:38:00,2400,2026-03-13 09:38:00,account_access,Role change not reflected after access approval
TKT-00432,2026-03-06 09:40:07,Product Support,P2,EN,portal,SMB,0,1,standard,29,60,2026-03-06 10:40:07,480,2026-03-09 09:41:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00433,2026-03-06 09:40:21,Product Support,P3,EN,portal,SMB,0,0,simple,20,240,2026-03-06 13:40:21,960,2026-03-10 09:41:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00434,2026-03-06 09:44:08,Account Access,P3,EN,portal,SMB,0,0,standard,29,240,2026-03-06 13:44:08,960,2026-03-10 09:45:00,account_access,Account locked after repeated login attempts
TKT-00435,2026-03-06 09:46:16,Product Support,P3,EN,chat,Enterprise,1,0,standard,29,240,2026-03-06 13:46:16,960,2026-03-10 09:47:00,product_support|enterprise_handling,Notification rule sent duplicate emails to requester
TKT-00436,2026-03-06 09:48:01,Product Support,P3,EN,portal,SMB,0,0,complex,88,240,2026-03-06 13:48:01,960,2026-03-10 09:49:00,product_support|product_specialist,Attachment preview fails for PDF uploaded from mobile app
TKT-00437,2026-03-06 09:49:28,Billing,P4,DE,email,Mid-Market,0,0,standard,20,480,2026-03-09 09:50:00,2400,2026-03-13 09:50:00,billing|de_language,Payment method update failed during renewal
TKT-00438,2026-03-06 09:54:31,Account Access,P1,EN,email,Mid-Market,0,0,standard,22,15,2026-03-06 10:09:31,240,2026-03-06 13:54:31,account_access|incident_escalation,Role change not reflected after access approval
TKT-00439,2026-03-06 09:56:01,Product Support,P3,EN,email,SMB,0,0,standard,25,240,2026-03-06 13:56:01,960,2026-03-10 09:57:00,product_support,Workflow automation did not trigger after status update
TKT-00440,2026-03-06 09:57:13,Account Access,P3,EN,email,Enterprise,0,0,simple,11,240,2026-03-06 13:57:13,960,2026-03-10 09:58:00,account_access|enterprise_handling,User cannot access workspace after password reset
TKT-00441,2026-03-06 09:59:55,Billing,P3,EN,email,SMB,0,0,standard,35,240,2026-03-06 13:59:55,960,2026-03-10 10:00:00,billing,Purchase order reference missing from latest invoice
TKT-00442,2026-03-06 10:02:37,Account Access,P4,EN,portal,Mid-Market,0,0,standard,22,480,2026-03-09 10:03:00,2400,2026-03-13 10:03:00,account_access,User cannot access workspace after password reset
TKT-00443,2026-03-06 10:05:07,Product Support,P3,EN,portal,SMB,0,0,standard,40,240,2026-03-06 14:05:07,960,2026-03-10 10:06:00,product_support,Kanban board shows outdated ticket counts after refresh
TKT-00444,2026-03-06 10:10:47,Integrations/API,P2,EN,email,SMB,0,0,standard,39,60,2026-03-06 11:10:47,480,2026-03-09 10:11:00,integrations_api|api_specialist,CRM integration stopped syncing ticket comments overnight
TKT-00445,2026-03-06 10:18:36,Account Access,P4,DE,portal,Mid-Market,0,0,simple,9,480,2026-03-09 10:19:00,2400,2026-03-13 10:19:00,account_access|de_language,Permission update not reflected in project dashboard
TKT-00446,2026-03-06 10:21:03,Integrations/API,P4,DE,email,Mid-Market,0,0,complex,99,480,2026-03-09 10:22:00,2400,2026-03-13 10:22:00,integrations_api|de_language|api_specialist|integration_specialist,SSO assertion rejected after identity provider certificate update
TKT-00447,2026-03-06 10:21:30,Billing,P3,EN,email,SMB,0,0,simple,12,240,2026-03-06 14:21:30,960,2026-03-10 10:22:00,billing,Seat reduction request still billed at previous volume
TKT-00448,2026-03-06 10:26:05,Billing,P3,EN,portal,SMB,0,0,simple,14,240,2026-03-06 14:26:05,960,2026-03-10 10:27:00,billing,Invoice shows duplicate line items after plan change
TKT-00449,2026-03-06 10:26:25,Product Support,P3,EN,portal,SMB,0,0,complex,72,240,2026-03-06 14:26:25,960,2026-03-10 10:27:00,product_support|product_specialist,Dashboard filter not persisting for saved view
TKT-00450,2026-03-06 10:27:28,Product Support,P2,EN,email,Enterprise,0,0,simple,18,60,2026-03-06 11:27:28,480,2026-03-09 10:28:00,product_support|enterprise_handling,Attachment preview fails for PDF uploaded from mobile app
TKT-00451,2026-03-06 10:29:25,Integrations/API,P4,EN,chat,Mid-Market,0,0,standard,47,480,2026-03-09 10:30:00,2400,2026-03-13 10:30:00,integrations_api|api_specialist,Webhook delivery returns intermittent 502 responses
TKT-00452,2026-03-06 10:35:02,Product Support,P3,EN,portal,SMB,0,0,standard,41,240,2026-03-06 14:35:02,960,2026-03-10 10:36:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00453,2026-03-06 10:35:03,Product Support,P4,EN,email,SMB,0,0,standard,38,480,2026-03-09 10:36:00,2400,2026-03-13 10:36:00,product_support,Dashboard filter not persisting for saved view
TKT-00454,2026-03-06 10:39:06,Billing,P3,DE,portal,SMB,0,0,standard,29,240,2026-03-06 14:39:06,960,2026-03-10 10:40:00,billing|de_language,Subscription cancellation not reflected in billing portal
TKT-00455,2026-03-06 10:40:19,Account Access,P3,EN,portal,SMB,0,0,simple,12,240,2026-03-06 14:40:19,960,2026-03-10 10:41:00,account_access,SCIM-provisioned user missing expected product access
TKT-00456,2026-03-06 10:40:57,Product Support,P4,EN,portal,SMB,0,1,complex,55,480,2026-03-09 10:41:00,2400,2026-03-13 10:41:00,product_support|product_specialist,Webhook retry settings not visible in admin interface
TKT-00457,2026-03-06 10:44:53,Billing,P4,DE,portal,SMB,0,0,standard,19,480,2026-03-09 10:45:00,2400,2026-03-13 10:45:00,billing|de_language,Billing contact did not receive monthly invoice email
TKT-00458,2026-03-06 10:53:47,Integrations/API,P3,EN,email,Mid-Market,0,0,standard,41,240,2026-03-06 14:53:47,960,2026-03-10 10:54:00,integrations_api|api_specialist,Webhook delivery returns intermittent 502 responses
TKT-00459,2026-03-06 10:58:02,Integrations/API,P3,DE,email,SMB,0,0,complex,99,240,2026-03-06 14:58:02,960,2026-03-10 10:59:00,integrations_api|de_language|api_specialist|integration_specialist,ERP connector creates duplicate records on retry
TKT-00460,2026-03-06 11:00:26,Product Support,P2,EN,email,Mid-Market,0,0,standard,27,60,2026-03-06 12:00:26,480,2026-03-09 11:01:00,product_support,Custom field values not visible in agent workspace
TKT-00461,2026-03-06 11:04:15,Billing,P3,EN,email,SMB,0,0,simple,14,240,2026-03-06 15:04:15,960,2026-03-10 11:05:00,billing,Purchase order reference missing from latest invoice
TKT-00462,2026-03-06 11:06:09,Product Support,P3,EN,portal,SMB,0,0,standard,34,240,2026-03-06 15:06:09,960,2026-03-10 11:07:00,product_support,Notification rule sent duplicate emails to requester
TKT-00463,2026-03-06 11:13:26,Integrations/API,P3,EN,portal,SMB,0,0,simple,25,240,2026-03-06 15:13:26,960,2026-03-10 11:14:00,integrations_api|api_specialist,OAuth token refresh fails for production integration
TKT-00464,2026-03-06 11:15:30,Product Support,P4,EN,portal,SMB,0,0,standard,45,480,2026-03-09 11:16:00,2400,2026-03-13 11:16:00,product_support,Custom field values not visible in agent workspace
TKT-00465,2026-03-06 11:18:13,Integrations/API,P3,EN,portal,Mid-Market,0,0,standard,42,240,2026-03-06 15:18:13,960,2026-03-10 11:19:00,integrations_api|api_specialist,CRM integration stopped syncing ticket comments overnight
TKT-00466,2026-03-06 11:18:49,Product Support,P3,EN,portal,SMB,0,0,simple,16,240,2026-03-06 15:18:49,960,2026-03-10 11:19:00,product_support,Notification rule sent duplicate emails to requester
TKT-00467,2026-03-06 11:20:47,Account Access,P3,EN,email,SMB,0,0,standard,27,240,2026-03-06 15:20:47,960,2026-03-10 11:21:00,account_access,New team member did not receive activation email
TKT-00468,2026-03-06 11:24:36,Product Support,P3,EN,chat,Mid-Market,0,0,standard,30,240,2026-03-06 15:24:36,960,2026-03-10 11:25:00,product_support,Exported CSV misses custom fields in final report
